transaction_id,customer_id,account_id,transaction_type,amount,timestamp,status,merchant_category
TXN_10226,CUST_132,ACC_1047,DEBIT,2957.13,2026-01-16 09:12:04.324324,SUCCESS,FOOD
TXN_10227,CUST_106,ACC_1009,CREDIT,112.01,2026-01-16 10:50:05.405405,SUCCESS,ENTERTAINMENT
TXN_10228,CUST_132,ACC_1009,DEBIT,963.7,2026-01-16 12:28:06.486486,SUCCESS,ENTERTAINMENT
TXN_10229,CUST_104,ACC_1010,DEBIT,2041.44,2026-01-16 14:06:07.567567,SUCCESS,SHOPPING
TXN_10230,CUST_111,ACC_1026,CREDIT,,2026-01-16 15:44:08.648648,SUCCESS,UTILITIES
TXN_10231,CUST_117,ACC_1041,CREDIT,2201.2,2026-01-16 17:22:09.729729,SUCCESS,UTILITIES
TXN_10232,CUST_138,ACC_1035,CREDIT,3041.3,2026-01-16 19:00:10.810810,SUCCESS,HEALTHCARE
TXN_10233,CUST_124,ACC_1025,CREDIT,65.27,2026-01-16 20:38:11.891891,SUCCESS,FOOD
TXN_10234,CUST_105,ACC_1026,CREDIT,316.02,2026-01-16 22:16:12.972972,SUCCESS,SHOPPING
TXN_10235,CUST_134,ACC_1011,DEBIT,5130.33,2026-01-16 23:54:14.054054,SUCCESS,FOOD
TXN_10236,CUST_106,ACC_1038,DEBIT,2912.28,2026-01-17 01:32:15.135135,SUCCESS,HEALTHCARE
TXN_10237,CUST_122,ACC_1002,TRANSFER,349.58,2026-01-17 03:10:16.216216,FAILED,TRAVEL
TXN_10238,CUST_111,ACC_1007,CREDIT,4664.08,2026-01-17 04:48:17.297297,SUCCESS,ENTERTAINMENT
TXN_10239,CUST_148,ACC_1018,CREDIT,743.44,2026-01-17 06:26:18.378378,SUCCESS,FOOD
TXN_10240,CUST_116,ACC_1027,DEBIT,1676.46,2026-01-17 08:04:19.459459,SUCCESS,ENTERTAINMENT
TXN_10241,CUST_133,ACC_1034,DEBIT,442.21,2026-01-17 09:42:20.540540,SUCCESS,SHOPPING
TXN_10242,CUST_109,ACC_1027,CREDIT,3145.63,2026-01-17 11:20:21.621621,SUCCESS,TRAVEL
TXN_10243,CUST_106,ACC_1017,TRANSFER,2797.94,2026-01-17 12:58:22.702702,SUCCESS,SHOPPING
TXN_10244,CUST_116,ACC_1043,CREDIT,642.83,2026-01-17 14:36:23.783783,SUCCESS,TRAVEL
TXN_10245,CUST_129,ACC_1044,TRANSFER,5026.76,2026-01-17 16:14:24.864864,FAILED,TRAVEL
TXN_10246,CUST_103,ACC_1024,CREDIT,1332.51,2026-01-17 17:52:25.945945,SUCCESS,ENTERTAINMENT
TXN_10247,CUST_120,ACC_1025,DEBIT,915.1,2026-01-17 19:30:27.027027,SUCCESS,SHOPPING
TXN_10248,CUST_136,ACC_1007,DEBIT,463.16,2026-01-17 21:08:28.108108,SUCCESS,SHOPPING
TXN_10249,CUST_119,ACC_1006,DEBIT,823.69,2026-01-17 22:46:29.189189,SUCCESS,FOOD
TXN_10250,CUST_126,ACC_1024,DEBIT,105.68,2026-01-18 00:24:30.270270,SUCCESS,SHOPPING
TXN_10251,CUST_103,ACC_1033,TRANSFER,2238.22,2026-01-18 02:02:31.351351,SUCCESS,FOOD
TXN_10252,CUST_119,ACC_1049,DEBIT,4666.55,2026-01-18 03:40:32.432432,SUCCESS,UTILITIES
TXN_10253,CUST_120,ACC_1029,CREDIT,2040.61,2026-01-18 05:18:33.513513,SUCCESS,UTILITIES
TXN_10254,CUST_132,ACC_1043,DEBIT,668.83,2026-01-18 06:56:34.594594,SUCCESS,UTILITIES
TXN_10255,CUST_107,ACC_1022,DEBIT,135.62,2026-01-18 08:34:35.675675,FAILED,HEALTHCARE
TXN_10256,CUST_141,ACC_1026,DEBIT,653.99,2026-01-18 10:12:36.756756,SUCCESS,SHOPPING
TXN_10257,CUST_133,ACC_1028,DEBIT,1395.16,2026-01-18 11:50:37.837837,SUCCESS,HEALTHCARE
TXN_10258,CUST_140,ACC_1021,CREDIT,3613.75,2026-01-18 13:28:38.918918,PENDING,SHOPPING
TXN_10259,CUST_139,ACC_1049,DEBIT,570.15,2026-01-18 15:06:40.000000,SUCCESS,FOOD
TXN_10260,CUST_118,ACC_1007,CREDIT,3230.55,2026-01-18 16:44:41.081081,SUCCESS,HEALTHCARE
TXN_10261,CUST_140,ACC_1017,DEBIT,5092.27,2026-01-18 18:22:42.162162,SUCCESS,HEALTHCARE
TXN_10262,CUST_101,ACC_1020,DEBIT,1562.6,2026-01-18 20:00:43.243243,SUCCESS,HEALTHCARE
TXN_10263,CUST_111,ACC_1041,DEBIT,4356.96,2026-01-18 21:38:44.324324,SUCCESS,TRAVEL
TXN_10264,CUST_128,ACC_1049,CREDIT,2072.28,2026-01-18 23:16:45.405405,SUCCESS,FOOD
TXN_10265,CUST_125,ACC_1020,CREDIT,2584.01,2026-01-19 00:54:46.486486,FAILED,UTILITIES
TXN_10266,CUST_123,ACC_1022,DEBIT,1917.84,2026-01-19 02:32:47.567567,SUCCESS,FOOD
TXN_10267,CUST_131,ACC_1028,DEBIT,1605.2,2026-01-19 04:10:48.648648,SUCCESS,TRAVEL
TXN_10268,CUST_130,ACC_1040,CREDIT,718.57,2026-01-19 05:48:49.729729,SUCCESS,SHOPPING
TXN_10269,CUST_142,ACC_1049,DEBIT,953.12,2026-01-19 07:26:50.810810,FAILED,FOOD
TXN_10270,CUST_135,ACC_1007,DEBIT,906.12,2026-01-19 09:04:51.891891,SUCCESS,HEALTHCARE
TXN_10271,CUST_107,ACC_1001,TRANSFER,2121.21,2026-01-19 10:42:52.972972,PENDING,UTILITIES
TXN_10272,CUST_116,ACC_1032,CREDIT,369.45,2026-01-19 12:20:54.054054,SUCCESS,UTILITIES
TXN_10273,CUST_126,ACC_1013,DEBIT,6266.02,2026-01-19 13:58:55.135135,SUCCESS,SHOPPING
TXN_10274,CUST_148,ACC_1030,TRANSFER,3238.27,2026-01-19 15:36:56.216216,SUCCESS,FOOD
TXN_10275,CUST_149,ACC_1023,CREDIT,1333.09,2026-01-19 17:14:57.297297,SUCCESS,TRAVEL
TXN_10276,CUST_102,ACC_1019,DEBIT,481.79,2026-01-19 18:52:58.378378,SUCCESS,
TXN_10277,CUST_101,ACC_1032,CREDIT,5392.51,2026-01-19 20:30:59.459459,SUCCESS,FOOD
TXN_10278,CUST_148,ACC_1030,CREDIT,4390.03,2026-01-19 22:09:00.540540,SUCCESS,ENTERTAINMENT
TXN_10279,CUST_112,ACC_1029,DEBIT,3247.83,2026-01-19 23:47:01.621621,SUCCESS,UTILITIES
TXN_10280,CUST_105,ACC_1049,DEBIT,842.08,2026-01-20 01:25:02.702702,SUCCESS,TRAVEL
TXN_10281,CUST_137,ACC_1045,DEBIT,1337.28,2026-01-20 03:03:03.783783,FAILED,HEALTHCARE
TXN_10282,CUST_132,ACC_1029,CREDIT,321.05,2026-01-20 04:41:04.864864,SUCCESS,TRAVEL
TXN_10283,CUST_109,ACC_1030,DEBIT,573.84,2026-01-20 06:19:05.945945,SUCCESS,HEALTHCARE
TXN_10284,CUST_141,ACC_1016,TRANSFER,3869.84,2026-01-20 07:57:07.027027,SUCCESS,TRAVEL
TXN_10285,CUST_135,ACC_1040,CREDIT,3188.5,2026-01-20 09:35:08.108108,SUCCESS,UTILITIES
TXN_10286,CUST_119,ACC_1019,DEBIT,2300.34,2026-01-20 11:13:09.189189,SUCCESS,HEALTHCARE
TXN_10287,CUST_148,ACC_1018,CREDIT,5701.85,2026-01-20 12:51:10.270270,SUCCESS,FOOD
TXN_10288,CUST_116,ACC_1001,DEBIT,2238.27,2026-01-20 14:29:11.351351,SUCCESS,HEALTHCARE
TXN_10289,CUST_103,ACC_1014,CREDIT,1622.93,2026-01-20 16:07:12.432432,SUCCESS,SHOPPING
TXN_10290,CUST_120,ACC_1047,CREDIT,1090.19,2026-01-20 17:45:13.513513,SUCCESS,FOOD
TXN_10291,CUST_124,ACC_1002,DEBIT,7102.28,2026-01-20 19:23:14.594594,SUCCESS,SHOPPING
TXN_10292,CUST_133,ACC_1028,DEBIT,265.84,2026-01-20 21:01:15.675675,SUCCESS,TRAVEL
TXN_10293,CUST_124,ACC_1049,DEBIT,6730.04,2026-01-20 22:39:16.756756,SUCCESS,FOOD
TXN_10294,CUST_111,ACC_1030,DEBIT,4432.04,2026-01-21 00:17:17.837837,SUCCESS,TRAVEL
TXN_10295,CUST_149,ACC_1038,DEBIT,397.95,2026-01-21 01:55:18.918918,SUCCESS,ENTERTAINMENT
TXN_10296,CUST_108,ACC_1004,DEBIT,2130.93,2026-01-21 03:33:20.000000,SUCCESS,TRAVEL
TXN_10297,CUST_136,ACC_1001,TRANSFER,5085.03,2026-01-21 05:11:21.081081,FAILED,TRAVEL
TXN_10298,CUST_138,ACC_1008,DEBIT,2170.47,2026-01-21 06:49:22.162162,SUCCESS,SHOPPING
TXN_10299,CUST_140,ACC_1029,DEBIT,5993.27,2026-01-21 08:27:23.243243,SUCCESS,HEALTHCARE
TXN_10300,CUST_120,ACC_1039,CREDIT,87961.45,2026-01-21 10:05:24.324324,SUCCESS,ENTERTAINMENT
TXN_10301,CUST_135,ACC_1003,DEBIT,1422.12,2026-01-21 11:43:25.405405,SUCCESS,TRAVEL
TXN_10302,CUST_148,ACC_1032,TRANSFER,1234.28,2026-01-21 13:21:26.486486,SUCCESS,TRAVEL
TXN_10303,CUST_125,ACC_1010,CREDIT,6934.76,2026-01-21 14:59:27.567567,SUCCESS,ENTERTAINMENT
TXN_10304,CUST_135,ACC_1010,CREDIT,2860.9,2026-01-21 16:37:28.648648,SUCCESS,ENTERTAINMENT
TXN_10305,CUST_125,ACC_1019,DEBIT,358.31,2026-01-21 18:15:29.729729,SUCCESS,FOOD
TXN_10306,CUST_129,ACC_1046,DEBIT,158.03,2026-01-21 19:53:30.810810,SUCCESS,SHOPPING
TXN_10307,CUST_118,ACC_1034,DEBIT,2128.89,2026-01-21 21:31:31.891891,SUCCESS,ENTERTAINMENT
TXN_10308,CUST_146,ACC_1033,TRANSFER,6704.26,2026-01-21 23:09:32.972972,SUCCESS,ENTERTAINMENT
TXN_10309,CUST_118,ACC_1023,DEBIT,4698.74,2026-01-22 00:47:34.054054,SUCCESS,UTILITIES
TXN_10310,CUST_102,ACC_1028,DEBIT,2866.35,2026-01-22 02:25:35.135135,SUCCESS,HEALTHCARE
TXN_10311,CUST_135,ACC_1032,TRANSFER,424.49,2026-01-22 04:03:36.216216,SUCCESS,ENTERTAINMENT
TXN_10312,CUST_116,ACC_1007,DEBIT,783.35,2026-01-22 05:41:37.297297,SUCCESS,SHOPPING
TXN_10313,CUST_141,ACC_1029,DEBIT,5258.85,2026-01-22 07:19:38.378378,SUCCESS,HEALTHCARE
TXN_10314,CUST_136,ACC_1008,DEBIT,554.7,2026-01-22 08:57:39.459459,SUCCESS,HEALTHCARE
TXN_10315,CUST_133,ACC_1001,TRANSFER,865.85,2026-01-22 10:35:40.540540,SUCCESS,TRAVEL
TXN_10316,CUST_104,ACC_1003,DEBIT,397.01,2026-01-22 12:13:41.621621,SUCCESS,TRAVEL
TXN_10317,CUST_133,ACC_1024,CREDIT,2868.36,2026-01-22 13:51:42.702702,SUCCESS,TRAVEL
TXN_10318,CUST_114,ACC_1023,CREDIT,7255.22,2026-01-22 15:29:43.783783,SUCCESS,TRAVEL
TXN_10319,CUST_121,ACC_1008,DEBIT,833.25,2026-01-22 17:07:44.864864,SUCCESS,UTILITIES
TXN_10320,CUST_148,ACC_1047,CREDIT,1662.83,2026-01-22 18:45:45.945945,SUCCESS,ENTERTAINMENT
TXN_10321,CUST_120,ACC_1037,DEBIT,2565.13,2026-01-22 20:23:47.027027,SUCCESS,TRAVEL
TXN_10322,CUST_108,ACC_1003,DEBIT,18888.95,2026-01-22 22:01:48.108108,SUCCESS,FOOD
TXN_10323,CUST_107,ACC_1033,CREDIT,326.79,2026-01-22 23:39:49.189189,SUCCESS,TRAVEL
TXN_10324,CUST_103,ACC_1028,TRANSFER,1775.73,2026-01-23 01:17:50.270270,SUCCESS,ENTERTAINMENT
TXN_10325,CUST_117,ACC_1047,CREDIT,1265.82,2026-01-23 02:55:51.351351,SUCCESS,TRAVEL
TXN_10326,CUST_133,ACC_1008,CREDIT,5071.44,2026-01-23 04:33:52.432432,SUCCESS,UTILITIES
TXN_10327,CUST_148,ACC_1034,DEBIT,1665.51,2026-01-23 06:11:53.513513,SUCCESS,SHOPPING
TXN_10328,CUST_112,ACC_1035,DEBIT,344.08,2026-01-23 07:49:54.594594,SUCCESS,SHOPPING
TXN_10329,CUST_122,ACC_1032,DEBIT,117935.97,2026-01-23 09:27:55.675675,SUCCESS,ENTERTAINMENT
TXN_10330,CUST_122,ACC_1024,DEBIT,3732.69,2026-01-23 11:05:56.756756,FAILED,SHOPPING
TXN_10331,CUST_146,ACC_1014,DEBIT,57.21,2026-01-23 12:43:57.837837,SUCCESS,SHOPPING
TXN_10332,CUST_130,ACC_1032,DEBIT,4946.72,2026-01-23 14:21:58.918918,SUCCESS,FOOD
TXN_10333,CUST_138,ACC_1046,DEBIT,95476.74,2026-01-23 16:00:00.000000,SUCCESS,ENTERTAINMENT
TXN_10334,CUST_138,ACC_1043,DEBIT,107063.07,2026-01-23 17:38:01.081081,SUCCESS,ENTERTAINMENT
TXN_10335,CUST_145,ACC_1016,CREDIT,1393.77,2026-01-23 19:16:02.162162,SUCCESS,SHOPPING
TXN_10336,CUST_108,ACC_1004,TRANSFER,3229.33,2026-01-23 20:54:03.243243,SUCCESS,SHOPPING
TXN_10337,CUST_127,ACC_1037,DEBIT,1209.7,2026-01-23 22:32:04.324324,SUCCESS,SHOPPING
TXN_10338,CUST_127,ACC_1021,TRANSFER,5146.0,2026-01-24 00:10:05.405405,FAILED,HEALTHCARE
TXN_10339,CUST_134,ACC_1014,TRANSFER,3327.93,2026-01-24 01:48:06.486486,SUCCESS,UTILITIES
TXN_10340,CUST_121,ACC_1031,DEBIT,2658.27,2026-01-24 03:26:07.567567,SUCCESS,TRAVEL
TXN_10341,CUST_130,ACC_1048,CREDIT,4027.04,2026-01-24 05:04:08.648648,SUCCESS,UTILITIES
TXN_10342,CUST_133,ACC_1018,CREDIT,3556.29,2026-01-24 06:42:09.729729,SUCCESS,ENTERTAINMENT
TXN_10343,CUST_128,ACC_1007,CREDIT,141.5,2026-01-24 08:20:10.810810,SUCCESS,FOOD
TXN_10344,CUST_147,ACC_1010,DEBIT,1305.22,2026-01-24 09:58:11.891891,SUCCESS,TRAVEL
TXN_10345,CUST_133,ACC_1007,CREDIT,6727.15,2026-01-24 11:36:12.972972,SUCCESS,FOOD
TXN_10346,CUST_105,ACC_1033,DEBIT,385.9,2026-01-24 13:14:14.054054,SUCCESS,HEALTHCARE
TXN_10347,CUST_148,ACC_1023,CREDIT,3389.92,2026-01-24 14:52:15.135135,SUCCESS,ENTERTAINMENT
TXN_10348,CUST_119,ACC_1021,CREDIT,9231.71,2026-01-24 16:30:16.216216,PENDING,HEALTHCARE
TXN_10349,CUST_104,ACC_1019,CREDIT,184.03,2026-01-24 18:08:17.297297,SUCCESS,ENTERTAINMENT
TXN_10350,CUST_135,ACC_1048,CREDIT,2915.78,2026-01-24 19:46:18.378378,FAILED,FOOD
TXN_10351,CUST_149,ACC_1019,CREDIT,1628.5,2026-01-24 21:24:19.459459,SUCCESS,FOOD
TXN_10352,CUST_117,ACC_1036,DEBIT,2213.85,2026-01-24 23:02:20.540540,SUCCESS,FOOD
TXN_10353,CUST_144,ACC_1029,DEBIT,273.01,2026-01-25 00:40:21.621621,SUCCESS,ENTERTAINMENT
TXN_10354,CUST_128,ACC_1018,TRANSFER,159.9,2026-01-25 02:18:22.702702,SUCCESS,SHOPPING
TXN_10355,CUST_130,ACC_1002,DEBIT,2798.03,2026-01-25 03:56:23.783783,SUCCESS,FOOD
TXN_10356,CUST_129,ACC_1001,DEBIT,4383.39,2026-01-25 05:34:24.864864,SUCCESS,HEALTHCARE
TXN_10357,CUST_146,ACC_1047,DEBIT,3858.33,2026-01-25 07:12:25.945945,SUCCESS,TRAVEL
TXN_10358,CUST_106,ACC_1005,DEBIT,2012.09,2026-01-25 08:50:27.027027,SUCCESS,ENTERTAINMENT
TXN_10359,CUST_135,ACC_1020,TRANSFER,313.03,2026-01-25 10:28:28.108108,SUCCESS,HEALTHCARE
TXN_10360,CUST_141,ACC_1011,CREDIT,,2026-01-25 12:06:29.189189,SUCCESS,UTILITIES
TXN_10361,CUST_137,ACC_1042,TRANSFER,742.31,2026-01-25 13:44:30.270270,SUCCESS,UTILITIES
TXN_10362,CUST_124,ACC_1002,CREDIT,6099.73,2026-01-25 15:22:31.351351,SUCCESS,TRAVEL
TXN_10363,CUST_129,ACC_1003,DEBIT,4604.5,2026-01-25 17:00:32.432432,SUCCESS,SHOPPING
TXN_10364,CUST_149,ACC_1023,DEBIT,3139.37,2026-01-25 18:38:33.513513,SUCCESS,FOOD
TXN_10365,CUST_146,ACC_1012,CREDIT,7482.28,2026-01-25 20:16:34.594594,FAILED,ENTERTAINMENT
TXN_10366,CUST_131,ACC_1020,DEBIT,129.82,2026-01-25 21:54:35.675675,SUCCESS,HEALTHCARE
TXN_10367,CUST_135,ACC_1005,TRANSFER,3381.41,2026-01-25 23:32:36.756756,SUCCESS,FOOD
TXN_10368,CUST_133,ACC_1037,TRANSFER,1052.1,2026-01-26 01:10:37.837837,SUCCESS,HEALTHCARE
TXN_10369,CUST_121,ACC_1038,DEBIT,5962.9,2026-01-26 02:48:38.918918,SUCCESS,ENTERTAINMENT
TXN_10370,CUST_132,ACC_1030,TRANSFER,825.42,2026-01-26 04:26:40.000000,SUCCESS,UTILITIES
TXN_10371,CUST_123,ACC_1009,TRANSFER,3276.16,2026-01-26 06:04:41.081081,SUCCESS,FOOD
TXN_10372,CUST_133,ACC_1034,CREDIT,5302.11,2026-01-26 07:42:42.162162,SUCCESS,TRAVEL
TXN_10373,CUST_103,ACC_1044,DEBIT,156.37,2026-01-26 09:20:43.243243,SUCCESS,SHOPPING
TXN_10374,CUST_118,ACC_1035,DEBIT,1317.28,2026-01-26 10:58:44.324324,SUCCESS,TRAVEL
TXN_10375,CUST_125,ACC_1022,CREDIT,3641.96,2026-01-26 12:36:45.405405,SUCCESS,SHOPPING
TXN_10376,CUST_142,ACC_1044,DEBIT,1567.05,2026-01-26 14:14:46.486486,SUCCESS,HEALTHCARE
TXN_10377,CUST_131,ACC_1024,DEBIT,827.39,2026-01-26 15:52:47.567567,FAILED,FOOD
TXN_10378,CUST_103,ACC_1017,CREDIT,670.53,2026-01-26 17:30:48.648648,SUCCESS,FOOD
TXN_10379,CUST_140,ACC_1010,DEBIT,402.52,2026-01-26 19:08:49.729729,SUCCESS,SHOPPING
TXN_10380,CUST_146,ACC_1030,CREDIT,4914.54,2026-01-26 20:46:50.810810,SUCCESS,UTILITIES
TXN_10381,CUST_124,ACC_1046,TRANSFER,2191.26,2026-01-26 22:24:51.891891,SUCCESS,ENTERTAINMENT
TXN_10382,CUST_132,ACC_1023,TRANSFER,248.65,2026-01-27 00:02:52.972972,PENDING,TRAVEL
TXN_10383,CUST_147,ACC_1032,DEBIT,1255.52,2026-01-27 01:40:54.054054,SUCCESS,HEALTHCARE
TXN_10384,CUST_122,ACC_1017,TRANSFER,1196.11,2026-01-27 03:18:55.135135,SUCCESS,TRAVEL
TXN_10385,CUST_123,ACC_1017,DEBIT,551.44,2026-01-27 04:56:56.216216,SUCCESS,TRAVEL
TXN_10386,CUST_102,ACC_1014,DEBIT,1479.57,2026-01-27 06:34:57.297297,SUCCESS,HEALTHCARE
TXN_10387,CUST_127,ACC_1009,CREDIT,1059.04,2026-01-27 08:12:58.378378,SUCCESS,HEALTHCARE
TXN_10388,CUST_142,ACC_1040,DEBIT,1095.63,2026-01-27 09:50:59.459459,SUCCESS,FOOD
TXN_10389,CUST_102,ACC_1002,DEBIT,3408.34,2026-01-27 11:29:00.540540,PENDING,TRAVEL
TXN_10390,CUST_126,ACC_1045,CREDIT,681.63,2026-01-27 13:07:01.621621,SUCCESS,ENTERTAINMENT
TXN_10391,CUST_117,ACC_1025,DEBIT,2617.08,2026-01-27 14:45:02.702702,SUCCESS,ENTERTAINMENT
TXN_10392,CUST_140,ACC_1039,DEBIT,2163.7,2026-01-27 16:23:03.783783,SUCCESS,SHOPPING
TXN_10393,CUST_133,ACC_1009,DEBIT,2148.86,2026-01-27 18:01:04.864864,SUCCESS,HEALTHCARE
TXN_10394,CUST_109,ACC_1022,CREDIT,2769.24,2026-01-27 19:39:05.945945,SUCCESS,FOOD
TXN_10395,CUST_143,ACC_1043,CREDIT,2037.3,2026-01-27 21:17:07.027027,SUCCESS,ENTERTAINMENT
TXN_10396,CUST_148,ACC_1046,DEBIT,5335.19,2026-01-27 22:55:08.108108,SUCCESS,UTILITIES
TXN_10397,CUST_139,ACC_1004,DEBIT,2864.29,2026-01-28 00:33:09.189189,SUCCESS,FOOD
TXN_10398,CUST_129,ACC_1026,DEBIT,2029.46,2026-01-28 02:11:10.270270,SUCCESS,FOOD
TXN_10399,CUST_142,ACC_1029,DEBIT,4476.41,2026-01-28 03:49:11.351351,SUCCESS,ENTERTAINMENT
TXN_10400,CUST_126,ACC_1045,CREDIT,2379.44,2026-01-28 05:27:12.432432,SUCCESS,UTILITIES
TXN_10401,CUST_135,ACC_1034,DEBIT,910.26,2026-01-28 07:05:13.513513,SUCCESS,SHOPPING
TXN_10402,CUST_125,ACC_1023,DEBIT,630.13,2026-01-28 08:43:14.594594,SUCCESS,ENTERTAINMENT
TXN_10403,CUST_124,ACC_1037,CREDIT,463.15,2026-01-28 10:21:15.675675,SUCCESS,UTILITIES
TXN_10404,CUST_113,ACC_1011,CREDIT,5792.88,2026-01-28 11:59:16.756756,SUCCESS,FOOD
TXN_10405,CUST_107,ACC_1006,CREDIT,3145.85,2026-01-28 13:37:17.837837,SUCCESS,UTILITIES
TXN_10406,CUST_136,ACC_1018,DEBIT,6976.61,2026-01-28 15:15:18.918918,PENDING,FOOD
TXN_10407,CUST_145,ACC_1021,DEBIT,2361.39,2026-01-28 16:53:20.000000,SUCCESS,ENTERTAINMENT
TXN_10408,CUST_120,ACC_1042,DEBIT,1653.29,2026-01-28 18:31:21.081081,SUCCESS,HEALTHCARE
TXN_10409,CUST_101,ACC_1036,DEBIT,203.93,2026-01-28 20:09:22.162162,SUCCESS,ENTERTAINMENT
TXN_10410,CUST_108,ACC_1041,CREDIT,2834.13,2026-01-28 21:47:23.243243,SUCCESS,TRAVEL
TXN_10411,CUST_146,ACC_1038,TRANSFER,2231.93,2026-01-28 23:25:24.324324,SUCCESS,TRAVEL
TXN_10412,CUST_116,ACC_1034,CREDIT,11615.7,2026-01-29 01:03:25.405405,FAILED,TRAVEL
TXN_10413,CUST_114,ACC_1017,CREDIT,733.33,2026-01-29 02:41:26.486486,SUCCESS,ENTERTAINMENT
TXN_10414,CUST_112,ACC_1037,DEBIT,1941.48,2026-01-29 04:19:27.567567,FAILED,SHOPPING
TXN_10415,CUST_123,ACC_1025,CREDIT,2681.4,2026-01-29 05:57:28.648648,PENDING,ENTERTAINMENT
TXN_10416,CUST_115,ACC_1038,DEBIT,2636.22,2026-01-29 07:35:29.729729,SUCCESS,HEALTHCARE
TXN_10417,CUST_128,ACC_1012,CREDIT,2109.81,2026-01-29 09:13:30.810810,SUCCESS,UTILITIES
TXN_10418,CUST_134,ACC_1023,DEBIT,3800.65,2026-01-29 10:51:31.891891,SUCCESS,ENTERTAINMENT
TXN_10419,CUST_102,ACC_1042,DEBIT,623.47,2026-01-29 12:29:32.972972,SUCCESS,ENTERTAINMENT
TXN_10420,CUST_132,ACC_1022,DEBIT,3283.17,2026-01-29 14:07:34.054054,SUCCESS,FOOD
TXN_10421,CUST_123,ACC_1021,TRANSFER,2467.21,2026-01-29 15:45:35.135135,SUCCESS,FOOD
TXN_10422,CUST_122,ACC_1027,DEBIT,5710.22,2026-01-29 17:23:36.216216,SUCCESS,FOOD
TXN_10423,CUST_125,ACC_1031,DEBIT,4746.47,2026-01-29 19:01:37.297297,SUCCESS,ENTERTAINMENT
TXN_10424,CUST_122,ACC_1006,DEBIT,996.38,2026-01-29 20:39:38.378378,SUCCESS,SHOPPING
TXN_10425,CUST_122,ACC_1027,CREDIT,858.23,2026-01-29 22:17:39.459459,SUCCESS,UTILITIES
TXN_10426,CUST_149,ACC_1040,CREDIT,10045.77,2026-01-29 23:55:40.540540,SUCCESS,UTILITIES
TXN_10427,CUST_142,ACC_1034,CREDIT,1923.05,2026-01-30 01:33:41.621621,SUCCESS,HEALTHCARE
TXN_10428,CUST_106,ACC_1012,DEBIT,5972.37,2026-01-30 03:11:42.702702,SUCCESS,SHOPPING
TXN_10429,CUST_115,ACC_1045,CREDIT,497.46,2026-01-30 04:49:43.783783,SUCCESS,SHOPPING
TXN_10430,CUST_143,ACC_1007,DEBIT,2623.78,2026-01-30 06:27:44.864864,SUCCESS,UTILITIES
TXN_10431,CUST_137,ACC_1010,TRANSFER,4199.99,2026-01-30 08:05:45.945945,SUCCESS,TRAVEL
TXN_10432,CUST_133,ACC_1045,CREDIT,7412.37,2026-01-30 09:43:47.027027,SUCCESS,FOOD
TXN_10433,CUST_108,ACC_1017,DEBIT,1078.73,2026-01-30 11:21:48.108108,SUCCESS,FOOD
TXN_10434,CUST_144,ACC_1026,DEBIT,3277.29,2026-01-30 12:59:49.189189,SUCCESS,UTILITIES
TXN_10435,CUST_144,ACC_1021,DEBIT,1984.88,2026-01-30 14:37:50.270270,SUCCESS,SHOPPING
TXN_10436,CUST_105,ACC_1028,DEBIT,206.36,2026-01-30 16:15:51.351351,SUCCESS,HEALTHCARE
TXN_10437,CUST_139,ACC_1046,DEBIT,2977.96,2026-01-30 17:53:52.432432,SUCCESS,TRAVEL
TXN_10438,CUST_104,ACC_1002,CREDIT,2978.74,2026-01-30 19:31:53.513513,SUCCESS,
TXN_10439,CUST_106,ACC_1043,DEBIT,6719.92,2026-01-30 21:09:54.594594,SUCCESS,FOOD
TXN_10440,CUST_145,ACC_1001,DEBIT,1769.47,2026-01-30 22:47:55.675675,SUCCESS,ENTERTAINMENT
TXN_10441,CUST_132,ACC_1036,DEBIT,704.23,2026-01-31 00:25:56.756756,SUCCESS,SHOPPING
TXN_10442,CUST_130,ACC_1026,DEBIT,163.97,2026-01-31 02:03:57.837837,SUCCESS,ENTERTAINMENT
TXN_10443,CUST_147,ACC_1029,TRANSFER,1393.1,2026-01-31 03:41:58.918918,SUCCESS,HEALTHCARE
TXN_10444,CUST_135,ACC_1021,DEBIT,948.54,2026-01-31 05:20:00.000000,SUCCESS,UTILITIES
TXN_10445,CUST_140,ACC_1011,CREDIT,3629.15,2026-01-31 06:58:01.081081,SUCCESS,FOOD
TXN_10446,CUST_116,ACC_1040,TRANSFER,1143.43,2026-01-31 08:36:02.162162,SUCCESS,TRAVEL
TXN_10447,CUST_113,ACC_1011,CREDIT,7493.32,2026-01-31 10:14:03.243243,SUCCESS,ENTERTAINMENT
TXN_10448,CUST_142,ACC_1036,TRANSFER,8245.91,2026-01-31 11:52:04.324324,SUCCESS,TRAVEL
TXN_10449,CUST_130,ACC_1049,DEBIT,2474.94,2026-01-31 13:30:05.405405,SUCCESS,HEALTHCARE
TXN_10450,CUST_119,ACC_1039,TRANSFER,6650.76,2026-01-31 15:08:06.486486,SUCCESS,FOOD
TXN_10451,CUST_117,ACC_1040,DEBIT,3626.71,2026-01-31 16:46:07.567567,SUCCESS,ENTERTAINMENT
TXN_10452,CUST_119,ACC_1035,DEBIT,2028.88,2026-01-31 18:24:08.648648,SUCCESS,HEALTHCARE
TXN_10453,CUST_128,ACC_1034,CREDIT,547.07,2026-01-31 20:02:09.729729,FAILED,TRAVEL
